# file...... EOL_3_1_V.csv
# date...... Tue Jan 24 15:06:23 2017
# user...... D3P313
# host...... (null)
# target.... node 18266
# trigger... (none)
# interval.. 60
# limit..... 10000
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-09-01 09:17:00 PDT,+5530.27,-3921.72,-6291.12,-2712.47,+480.201,+6812.67
2000-09-01 09:18:00 PDT,+5523.32,-3923.19,-6298.23,-2724.32,+471.765,+6813.18
2000-09-01 09:19:00 PDT,+5516.37,-3920.01,-6295.42,-2704.2,+474.887,+6818.39
2000-09-01 09:20:00 PDT,+5522.35,-3922.22,-6289.69,-2705.77,+485.31,+6812.97
2000-09-01 09:21:00 PDT,+5540.43,-3924.02,-6275.13,-2706.05,+510.422,+6802.15
2000-09-01 09:22:00 PDT,+5546.81,-3913.36,-6267.83,-2687.66,+514.445,+6807.16
2000-09-01 09:23:00 PDT,+5538.19,-3907.86,-6269.08,-2677.35,+508.237,+6816.19
2000-09-01 09:24:00 PDT,+5530.8,-3914.49,-6272.28,-2689.03,+514.418,+6802.59
2000-09-01 09:25:00 PDT,+5545.26,-3904.66,-6259.93,-2674.14,+528.567,+6801.56
2000-09-01 09:26:00 PDT,+5550.75,-3897.63,-6255.09,-2666.22,+539.208,+6797.12
2000-09-01 09:27:00 PDT,+5562.04,-3898.15,-6247.2,-2656.35,+545.38,+6796.67
2000-09-01 09:28:00 PDT,+5581.16,-3900.58,-6247.88,-2678.07,+553.631,+6785
2000-09-01 09:29:00 PDT,+5587.7,-3892.82,-6247.73,-2668.93,+555.377,+6795.08
2000-09-01 09:30:00 PDT,+5588.01,-3881.23,-6233.3,-2639.6,+569.265,+6794.1
2000-09-01 09:31:00 PDT,+5588.56,-3872.62,-6225.58,-2616.42,+566.712,+6810.9
2000-09-01 09:32:00 PDT,+5589.37,-3864.75,-6221.95,-2595.68,+558.227,+6824.06
2000-09-01 09:33:00 PDT,+5608.39,-3856.74,-6210.19,-2596.07,+561.916,+6830.23
2000-09-01 09:34:00 PDT,+5615.86,-3846.09,-6207.4,-2584.71,+555.793,+6842.7
2000-09-01 09:35:00 PDT,+5618.44,-3839.18,-6292.79,-2612.78,+544.217,+6850.6
2000-09-01 09:36:00 PDT,+5601.86,-3842.14,-6301.5,-2619.91,+538.524,+6850.79
2000-09-01 09:37:00 PDT,+5599.26,-3861.62,-6306.79,-2651.6,+557.755,+6814.42
2000-09-01 09:38:00 PDT,+5580.29,-3855.43,-6308.2,-2625.26,+540.306,+6831.52
2000-09-01 09:39:00 PDT,+5576.64,-3864.64,-6308.84,-2644.62,+540.803,+6814.32
2000-09-01 09:40:00 PDT,+5588.13,-3860.17,-6289.64,-2623.99,+556.298,+6816.49
2000-09-01 09:41:00 PDT,+5561.84,-3859.45,-6303.47,-2625.44,+534.233,+6827.8
2000-09-01 09:42:00 PDT,+5575.86,-3863.82,-6297.01,-2639.34,+543.349,+6819.44
2000-09-01 09:43:00 PDT,+5564.28,-3865.51,-6317.59,-2664.57,+518.079,+6828.83
2000-09-01 09:44:00 PDT,+5540.46,-3868.76,-6339.23,-2681.11,+499.069,+6827.16
2000-09-01 09:45:00 PDT,+5533.81,-3863.13,-6301.56,-2651.37,+491.845,+6836.77
2000-09-01 09:46:00 PDT,+5526.69,-3860.33,-6305.35,-2651.51,+485.316,+6839.68
2000-09-01 09:47:00 PDT,+5544.98,-3865.02,-6293.65,-2657.76,+506.642,+6821.5
2000-09-01 09:48:00 PDT,+5573.04,-3861.73,-6270.62,-2649.01,+524.197,+6822.69
2000-09-01 09:49:00 PDT,+5566.14,-3865.29,-6271.9,-2649.55,+519.635,+6825.46
2000-09-01 09:50:00 PDT,+5567.26,-3870.15,-6270.49,-2660.15,+526.44,+6811.74
2000-09-01 09:51:00 PDT,+5576.93,-3875.84,-6261.49,-2658.37,+543.532,+6798.26
2000-09-01 09:52:00 PDT,+5570.18,-3887.21,-6260.37,-2673.59,+556.508,+6770.39
2000-09-01 09:53:00 PDT,+5554.76,-3882.42,-6264.07,-2660.97,+550.496,+6782.69
2000-09-01 09:54:00 PDT,+5557.84,-3873.88,-6250.88,-2630.26,+555.981,+6797.39
2000-09-01 09:55:00 PDT,+5546.39,-3888.27,-6264.9,-2661.05,+550.589,+6781.11
2000-09-01 09:56:00 PDT,+5507.96,-3891.11,-6270.62,-2655.48,+541.944,+6780.13
2000-09-01 09:57:00 PDT,+5489.04,-3885.4,-6272.53,-2634.74,+527.394,+6800.92
2000-09-01 09:58:00 PDT,+5493.23,-3894.41,-6277.18,-2655.48,+529.863,+6790.09
2000-09-01 09:59:00 PDT,+5497.91,-3906.85,-6280.07,-2681.62,+536.119,+6768.88
2000-09-01 10:00:00 PDT,+5475.86,-3910.97,-6298.84,-2686.35,+524.511,+6771.38
2000-09-01 10:01:00 PDT,+5471.24,-3909.41,-6297.61,-2687.51,+522.678,+6774.72
2000-09-01 10:02:00 PDT,+5509.35,-3916.49,-6286.74,-2647,+525.309,+6791.34
2000-09-01 10:03:00 PDT,+5520.19,-3920.16,-6274.28,-2641.46,+529.678,+6791.21
2000-09-01 10:04:00 PDT,+5533.36,-3910.39,-6263.32,-2629.4,+538.526,+6795.84
2000-09-01 10:05:00 PDT,+5556.45,-3903.67,-6252.54,-2617.22,+541.974,+6803.02
2000-09-01 10:06:00 PDT,+5581.34,-3902.55,-6239.09,-2602.53,+556.437,+6802.31
2000-09-01 10:07:00 PDT,+5537.63,-3901.33,-6260.95,-2599.44,+531.49,+6805.68
2000-09-01 10:08:00 PDT,+5528.19,-3913.65,-6281.34,-2646.29,+514.871,+6795.76
2000-09-01 10:09:00 PDT,+5517.11,-3915.3,-6287.95,-2653.04,+517.136,+6785.69
2000-09-01 10:10:00 PDT,+5523.83,-3919.6,-6288.57,-2662.36,+512.963,+6784.48
2000-09-01 10:11:00 PDT,+5520.53,-3936.24,-6291.3,-2687.7,+521.749,+6755.6
2000-09-01 10:12:00 PDT,+5513.93,-3937.08,-6287.06,-2684.67,+522.754,+6758.31
2000-09-01 10:13:00 PDT,+5508.22,-3937.59,-6288.71,-2680.31,+514.768,+6762.04
2000-09-01 10:14:00 PDT,+5527.97,-3917.84,-6271,-2642.85,+518.115,+6785.18
2000-09-01 10:15:00 PDT,+5493.82,-3911.2,-6263.85,-2617.37,+525.953,+6774.42
2000-09-01 10:16:00 PDT,+5515.78,-3909.3,-6246,-2607.03,+528.081,+6785.94
2000-09-01 10:17:00 PDT,+5496.62,-3910.02,-6242.47,-2583.84,+527.273,+6786.75
2000-09-01 10:18:00 PDT,+5474.76,-3911.15,-6257.73,-2587.32,+510.392,+6789.67
2000-09-01 10:19:00 PDT,+5457.13,-3917.91,-6287.01,-2607.51,+485.234,+6801.25
2000-09-01 10:20:00 PDT,+5514.91,-3977.49,-6302.28,-2635.52,+479.212,+6787.11
2000-09-01 10:21:00 PDT,+5517.67,-3986.48,-6299.53,-2651.6,+493.323,+6771.14
2000-09-01 10:22:00 PDT,+5559.65,-3996.12,-6301.26,-2689.54,+506.387,+6755.54
2000-09-01 10:23:00 PDT,+5555.5,-3990.77,-6288.45,-2670.48,+513.83,+6758.9
2000-09-01 10:24:00 PDT,+5558.04,-3987.98,-6281.09,-2664.64,+516.445,+6760.24
2000-09-01 10:25:00 PDT,+5536.36,-3980.13,-6292.76,-2661.63,+501.977,+6774.96
2000-09-01 10:26:00 PDT,+5519.74,-3975.29,-6293.71,-2661.93,+498.511,+6774.52
2000-09-01 10:27:00 PDT,+5501.06,-3974.24,-6304.03,-2651.28,+477.958,+6791.77
2000-09-01 10:28:00 PDT,+5521.02,-3969.76,-6293.28,-2640.38,+488.284,+6787.07
2000-09-01 10:29:00 PDT,+5543.08,-3964.25,-6258.44,-2614.31,+525.402,+6769.57
2000-09-01 10:30:00 PDT,+5569.54,-3953.16,-6237.42,-2583.3,+531.21,+6786.46
2000-09-01 10:31:00 PDT,+5604.45,-3961.84,-6209.12,-2573.52,+567.195,+6761.2
2000-09-01 10:32:00 PDT,+5594.21,-3958.4,-6255.03,-2601.09,+567.223,+6753.84
2000-09-01 10:33:00 PDT,+5581.52,-3958.38,-6247.49,-2596.73,+581.76,+6734.36
2000-09-01 10:34:00 PDT,+5578,-3974.96,-6273.83,-2651.71,+570.694,+6715.31
2000-09-01 10:35:00 PDT,+5546.56,-3972.33,-6300.57,-2658.96,+542.775,+6730.31
2000-09-01 10:36:00 PDT,+5533.67,-3964.5,-6300.34,-2647.31,+531.034,+6746.87
2000-09-01 10:37:00 PDT,+5556.7,-3968.29,-6300.38,-2670.28,+542.175,+6734.41
2000-09-01 10:38:00 PDT,+5591.55,-3963.62,-6288.84,-2669.29,+546.542,+6748.26
2000-09-01 10:39:00 PDT,+5585.17,-3953.44,-6287.9,-2651.77,+537.877,+6766.74
2000-09-01 10:40:00 PDT,+5626.98,-3944.04,-6269.54,-2640.35,+548.481,+6778.19
2000-09-01 10:41:00 PDT,+5581.96,-3949.87,-6282.06,-2640.88,+543.283,+6765.93
2000-09-01 10:42:00 PDT,+5582.55,-3945.75,-6270.51,-2627.69,+559.401,+6753.93
2000-09-01 10:43:00 PDT,+5581.55,-3936.4,-6262.05,-2609.81,+555.244,+6767.49
2000-09-01 10:44:00 PDT,+5556.33,-3938.59,-6266.75,-2604.41,+543.617,+6770.04
2000-09-01 10:45:00 PDT,+5582.68,-3956.52,-6253.76,-2630.39,+572.227,+6726.06
2000-09-01 10:46:00 PDT,+5611.24,-3951.61,-6228.12,-2613.79,+595.425,+6726.08
2000-09-01 10:47:00 PDT,+5634.82,-3940.93,-6244.52,-2609.93,+606.007,+6731.14
2000-09-01 10:48:00 PDT,+5630.96,-3895.65,-6221.88,-2581.07,+623.985,+6747.61
2000-09-01 10:49:00 PDT,+5599.95,-3909.77,-6296.84,-2647.56,+605.063,+6734.53
2000-09-01 10:50:00 PDT,+5582.23,-3918.38,-6311.91,-2666.17,+596.539,+6729.22
2000-09-01 10:51:00 PDT,+5521.67,-3925.42,-6349.19,-2688.11,+573.725,+6725.57
2000-09-01 10:52:00 PDT,+5473.11,-3956.87,-6333.22,-2731.5,+572.848,+6678.73
2000-09-01 10:53:00 PDT,+5508.17,-3947.33,-6277.72,-2698.02,+589.521,+6687.5
2000-09-01 10:54:00 PDT,+5502.29,-3946.42,-6277.93,-2698.62,+590.027,+6731.22
2000-09-01 10:55:00 PDT,+5536.59,-3936.51,-6230.55,-2649.55,+635.124,+6716.79
2000-09-01 10:56:00 PDT,+5587.1,-3951.04,-6222.42,-2681.27,+662.674,+6733.45
2000-09-01 10:57:00 PDT,+5622.21,-3945.46,-6194.09,-2673.24,+680.563,+6734.52
2000-09-01 10:58:00 PDT,+5585.52,-3922.17,-6185.39,-2608.86,+658.398,+6782.86
2000-09-01 10:59:00 PDT,+5614.77,-3898.89,-6191.98,-2577.27,+675.505,+6801.16
2000-09-01 11:00:00 PDT,+5627.77,-3909.32,-6229.72,-2613.36,+685.78,+6785.67
2000-09-01 11:01:00 PDT,+5617.49,-3924.19,-6243.57,-2646.99,+682.307,+6765.01
2000-09-01 11:02:00 PDT,+5606.92,-3945.15,-6274.36,-2697.26,+669.262,+6747.57
2000-09-01 11:03:00 PDT,+5623.38,-3935.98,-6264.32,-2671.22,+670.495,+6763.41
2000-09-01 11:04:00 PDT,+5592.32,-3952.94,-6270.95,-2690.25,+680.521,+6739.21
2000-09-01 11:05:00 PDT,+5541.52,-3952.5,-6291.06,-2690.94,+655.664,+6759.8
2000-09-01 11:06:00 PDT,+5515.98,-3954.03,-6297.05,-2692.48,+650.546,+6749.24
2000-09-01 11:07:00 PDT,+5440.67,-3958.28,-6333.86,-2693.71,+631.455,+6737.98
2000-09-01 11:08:00 PDT,+5408.28,-3971.32,-6322.64,-2707.49,+604.571,+6737
2000-09-01 11:09:00 PDT,+5472.87,-3997.24,-6297.63,-2698.04,+630.478,+6717.37
2000-09-01 11:10:00 PDT,+5481.19,-4003.95,-6296.14,-2702.7,+635.623,+6704
2000-09-01 11:11:00 PDT,+5546.95,-4009.06,-6297.91,-2652.91,+669.144,+6753.05
2000-09-01 11:12:00 PDT,+5583.88,-3997.79,-6268.63,-2620.15,+678.867,+6770.93
2000-09-01 11:13:00 PDT,+5620.28,-4002.07,-6250.89,-2621.78,+695.313,+6759.05
2000-09-01 11:14:00 PDT,+5567.96,-3939.32,-6233.81,-2603.4,+699.145,+6772.71
2000-09-01 11:15:00 PDT,+5570.01,-3926.62,-6236.13,-2587.43,+682.361,+6805.08
2000-09-01 11:16:00 PDT,+5595.38,-3932.66,-6255.05,-2621.63,+677.759,+6799.51
2000-09-01 11:17:00 PDT,+5550.26,-3927.58,-6268.82,-2609.35,+651.771,+6824.32
2000-09-01 11:18:00 PDT,+5534.97,-3906.77,-6248.95,-2556.21,+654.776,+6847.91
2000-09-01 11:19:00 PDT,+5511.26,-3906.7,-6253.01,-2552.17,+650.318,+6796.26
2000-09-01 11:20:00 PDT,+5489.75,-3910.85,-6274.16,-2563.29,+637.067,+6787.68
2000-09-01 11:21:00 PDT,+5486.08,-3932.5,-6263.87,-2577.92,+666.175,+6735.17
2000-09-01 11:22:00 PDT,+5478.96,-3947.43,-6281.61,-2625.35,+663.041,+6715.81
2000-09-01 11:23:00 PDT,+5491.78,-3951.62,-6288.2,-2644.11,+664.771,+6710.3
2000-09-01 11:24:00 PDT,+5449.21,-3927.86,-6292.24,-2610.35,+647.538,+6743.36
2000-09-01 11:25:00 PDT,+5459.25,-3941.85,-6301.28,-2590.02,+632.439,+6766.84
2000-09-01 11:26:00 PDT,+5483.36,-3944.62,-6277.74,-2574.09,+650.223,+6753.76
2000-09-01 11:27:00 PDT,+5489.45,-3955.87,-6268.96,-2576.34,+655.545,+6735.36
2000-09-01 11:28:00 PDT,+5443.74,-3961.63,-6300.79,-2590.04,+630.268,+6732.34
2000-09-01 11:29:00 PDT,+5505.09,-3971.97,-6291.77,-2619.73,+648.524,+6719.95
2000-09-01 11:30:00 PDT,+5526.56,-3968.26,-6273.47,-2597.79,+660.972,+6725.94
2000-09-01 11:31:00 PDT,+5515.95,-3965.81,-6267.39,-2578.8,+655.373,+6740.55
2000-09-01 11:32:00 PDT,+5526.12,-3946.12,-6236.6,-2522.07,+669.073,+6760.66
2000-09-01 11:33:00 PDT,+5512.23,-3957.65,-6240.06,-2532.64,+684.317,+6730.53
2000-09-01 11:34:00 PDT,+5485.34,-3946.06,-6233.27,-2505.06,+681.256,+6735.62
2000-09-01 11:35:00 PDT,+5486.56,-3921.15,-6271.01,-2474.33,+662.347,+6780.46
2000-09-01 11:36:00 PDT,+5457.3,-3941.83,-6313.64,-2536.13,+643.962,+6757.86
2000-09-01 11:37:00 PDT,+5446.2,-3922.55,-6300.73,-2506.11,+632.81,+6793.29
2000-09-01 11:38:00 PDT,+5473.77,-3949.82,-6286.74,-2483.36,+642.726,+6791.51
2000-09-01 11:39:00 PDT,+5437.51,-3969.97,-6326.78,-2542.93,+626.19,+6764.18
2000-09-01 11:40:00 PDT,+5490.75,-4007.96,-6318.13,-2557.11,+657.98,+6722.34
2000-09-01 11:41:00 PDT,+5529.01,-4005.83,-6298.86,-2549.48,+673.27,+6713.37
2000-09-01 11:42:00 PDT,+5511.39,-4015.89,-6312.75,-2566.36,+672.227,+6697.54
2000-09-01 11:43:00 PDT,+5560.49,-3997.86,-6301.17,-2549.19,+672.021,+6722.32
2000-09-01 11:44:00 PDT,+5610.54,-3974.6,-6245.62,-2495.83,+701.358,+6740.41
2000-09-01 11:45:00 PDT,+5508.88,-3947.26,-6268.35,-2487.29,+683.665,+6744.49
2000-09-01 11:46:00 PDT,+5533.26,-3946.71,-6266.68,-2486.48,+676.584,+6762.59
2000-09-01 11:47:00 PDT,+5502.07,-3934.13,-6260.02,-2443.91,+671.421,+6777.49
2000-09-01 11:48:00 PDT,+5492.48,-3931.51,-6347.42,-2466.48,+671.997,+6776.41
2000-09-01 11:49:00 PDT,+5498.05,-3924.64,-6309.76,-2427.65,+702.245,+6770.94
2000-09-01 11:50:00 PDT,+5474.49,-3916.94,-6342.34,-2435.25,+667.438,+6797.22
2000-09-01 11:51:00 PDT,+5451.01,-3913.77,-6327.55,-2410.6,+676.528,+6795.4
2000-09-01 11:52:00 PDT,+5502.91,-3941.35,-6307.43,-2392.02,+687.955,+6795.97
2000-09-01 11:53:00 PDT,+5477.22,-3974.54,-6399.75,-2498.65,+681.273,+6743.05
2000-09-01 11:54:00 PDT,+5467.51,-3977.71,-6405.8,-2506.91,+684.175,+6733.02
2000-09-01 11:55:00 PDT,+5475.75,-3998.3,-6355.21,-2512.34,+708.599,+6690
2000-09-01 11:56:00 PDT,+5490.11,-4003.89,-6357.89,-2518.79,+714.594,+6727.43
2000-09-01 11:57:00 PDT,+5518.26,-3984.32,-6333.49,-2482.63,+718.429,+6757.96
2000-09-01 11:58:00 PDT,+5500.51,-3990.13,-6333.02,-2480.91,+726.675,+6737.23
2000-09-01 11:59:00 PDT,+5492.62,-3978.11,-6324.39,-2458.12,+717.626,+6755.72
2000-09-01 12:00:00 PDT,+5501.33,-3952.86,-6311.26,-2420.58,+700.837,+6812.44
2000-09-01 12:01:00 PDT,+5441.95,-3959.82,-6367.68,-2454.74,+664.922,+6812.94
2000-09-01 12:02:00 PDT,+5450.35,-3947.47,-6366.32,-2443.02,+651.754,+6849.87
2000-09-01 12:03:00 PDT,+5502.07,-3937.51,-6309.14,-2390.75,+683.056,+6807.74
2000-09-01 12:04:00 PDT,+5497.14,-3949.85,-6309.19,-2411.74,+703.625,+6769.85
2000-09-01 12:05:00 PDT,+5483.95,-3967.82,-6309.61,-2424.54,+713.525,+6738.36
2000-09-01 12:06:00 PDT,+5529.48,-3968.76,-6282.03,-2412.42,+734.851,+6735.34
2000-09-01 12:07:00 PDT,+5491.97,-3980.71,-6316.87,-2439.62,+707.43,+6732.65
2000-09-01 12:08:00 PDT,+5451.56,-4004.99,-6337.57,-2481.83,+714.936,+6677.8
2000-09-01 12:09:00 PDT,+5452.99,-4006.39,-6329.57,-2478.76,+728.628,+6712.22
2000-09-01 12:10:00 PDT,+5458.32,-4009.94,-6339.72,-2491.69,+728.655,+6703.61
2000-09-01 12:11:00 PDT,+5404.71,-3990.6,-6330.06,-2442.08,+712.594,+6735.3
2000-09-01 12:12:00 PDT,+5411.06,-4032.89,-6355.61,-2433.29,+683.389,+6759.4
2000-09-01 12:13:00 PDT,+5391.77,-4040.75,-6373.85,-2450.62,+673.027,+6750.2
2000-09-01 12:14:00 PDT,+5405.77,-4049.48,-6389.34,-2437.75,+636.29,+6804.52
2000-09-01 12:15:00 PDT,+5418.58,-4063,-6381.05,-2458.17,+652.762,+6769.5
2000-09-01 12:16:00 PDT,+5447.38,-4079.01,-6399.66,-2502.09,+649.306,+6767.16
2000-09-01 12:17:00 PDT,+5505.42,-4073.07,-6351.52,-2458.17,+683.711,+6775.94
2000-09-01 12:18:00 PDT,+5571.75,-4081.05,-6321.16,-2463.35,+716.343,+6756.96
2000-09-01 12:19:00 PDT,+5598.38,-4070.09,-6302.45,-2490.32,+742.71,+6727.5
2000-09-01 12:20:00 PDT,+5568.06,-4027.99,-6287.46,-2442.78,+731.442,+6770.49
2000-09-01 12:21:00 PDT,+5508.71,-4044.88,-6325.12,-2482.38,+713.993,+6741.33
2000-09-01 12:22:00 PDT,+5504.87,-4035.62,-6299.52,-2435.28,+734.968,+6740.8
2000-09-01 12:23:00 PDT,+5428.22,-4019.93,-6291.7,-2382.25,+724.876,+6745.63
2000-09-01 12:24:00 PDT,+5350.44,-4011.27,-6333.49,-2393.58,+686.534,+6764.59
2000-09-01 12:25:00 PDT,+5417.65,-4072.63,-6322.97,-2393.03,+710.178,+6729.4
2000-09-01 12:26:00 PDT,+5364.35,-4063.94,-6350.89,-2397.9,+687.646,+6738.27
2000-09-01 12:27:00 PDT,+5360.82,-4099.86,-6366.55,-2453.69,+707.869,+6673.94
2000-09-01 12:28:00 PDT,+5369.64,-4102.51,-6370.02,-2462.67,+715.906,+6758.13
2000-09-01 12:29:00 PDT,+5389.11,-4097.07,-6375.77,-2460.18,+705.436,+6783.02
2000-09-01 12:30:00 PDT,+5419.55,-4094.01,-6380.3,-2463.38,+690.941,+6809.16
2000-09-01 12:31:00 PDT,+5451.36,-4111.73,-6372.36,-2478.31,+706.348,+6794.54
2000-09-01 12:32:00 PDT,+5422.35,-4108.22,-6379.71,-2456.44,+689.38,+6818.33
2000-09-01 12:33:00 PDT,+5443.71,-4083.57,-6355.69,-2403.09,+687.016,+6863.66
2000-09-01 12:34:00 PDT,+5487.34,-4080.55,-6317.31,-2377.57,+706.236,+6826.58
2000-09-01 12:35:00 PDT,+5437.95,-4058.76,-6292.37,-2314.96,+700.638,+6851.24
2000-09-01 12:36:00 PDT,+5430.66,-4050.68,-6337.62,-2312.36,+682.553,+6828.05
2000-09-01 12:37:00 PDT,+5365.62,-4031.9,-6385.21,-2294.67,+662.847,+6851.89
2000-09-01 12:38:00 PDT,+5394.38,-4091.86,-6409.97,-2309.53,+644.406,+6805.89
2000-09-01 12:39:00 PDT,+5411.32,-4136.77,-6420.22,-2341.77,+661.976,+6745.97
2000-09-01 12:40:00 PDT,+5468.28,-4159.04,-6414.79,-2380.21,+698.413,+6686.08
2000-09-01 12:41:00 PDT,+5460.62,-4197.22,-6408.18,-2428.83,+751.865,+6620.64
2000-09-01 12:42:00 PDT,+5480.99,-4210.11,-6422.04,-2454.28,+753.968,+6657.78
2000-09-01 12:43:00 PDT,+5484.78,-4230.63,-6407.85,-2540.39,+783.353,+6613.87
2000-09-01 12:44:00 PDT,+5442.29,-4187.9,-6421.84,-2535.4,+753.561,+6716.32
2000-09-01 12:45:00 PDT,+5412.33,-4173.12,-6340.42,-2475.79,+736.994,+6743.59
2000-09-01 12:46:00 PDT,+5418.61,-4133.69,-6316.7,-2402.06,+722.397,+6819.01
2000-09-01 12:47:00 PDT,+5362.38,-4105.08,-6324.03,-2348,+686.941,+6880.91
2000-09-01 12:48:00 PDT,+5389.52,-4086.02,-6278.28,-2292.6,+703.298,+6815.91
2000-09-01 12:49:00 PDT,+5359.28,-4051.2,-6255.07,-2212.97,+683.693,+6890.32
2000-09-01 12:50:00 PDT,+5365.97,-4069.98,-6333,-2208.28,+655.079,+6830.67
2000-09-01 12:51:00 PDT,+5425.64,-4103.32,-6329.36,-2208.07,+667.272,+6818.52
2000-09-01 12:52:00 PDT,+5441.84,-4168.45,-6448.98,-2232.04,+691.811,+6855.87
2000-09-01 12:53:00 PDT,+5470.28,-4189.56,-6465.93,-2272.95,+704.73,+6813.67
2000-09-01 12:54:00 PDT,+5457.62,-4172.88,-6470.5,-2308.53,+715.193,+6787.97
2000-09-01 12:55:00 PDT,+5541.31,-4201.24,-6443.52,-2346.61,+762.173,+6723.11
2000-09-01 12:56:00 PDT,+5433.33,-4145.44,-6468.07,-2367.02,+747.054,+6725.04
2000-09-01 12:57:00 PDT,+5385.71,-4156.65,-6506.5,-2396.28,+737.613,+6698.3
2000-09-01 12:58:00 PDT,+5380.81,-4165.97,-6420.64,-2364.6,+741.848,+6691.38
2000-09-01 12:59:00 PDT,+5361.31,-4165.06,-6445.2,-2380.3,+727.619,+6700.71
2000-09-01 13:00:00 PDT,+5323.35,-4153.29,-6468.79,-2382.79,+708.242,+6720.91
2000-09-01 13:01:00 PDT,+5288.26,-4136.93,-6421.7,-2336.74,+694.119,+6751.25
2000-09-01 13:02:00 PDT,+5373.24,-4130.84,-6346.71,-2278.81,+736.733,+6760.24
2000-09-01 13:03:00 PDT,+5319.14,-4118.4,-6323.75,-2227.9,+748.567,+6754.97
2000-09-01 13:04:00 PDT,+5358.62,-4099.48,-6313.95,-2188.07,+766.067,+6791.34
2000-09-01 13:05:00 PDT,+5359.2,-4090.19,-6321.37,-2169.98,+789.359,+6778.04
2000-09-01 13:06:00 PDT,+5415.63,-4083.69,-6371.95,-2187.43,+774.092,+6818.41
2000-09-01 13:07:00 PDT,+5347.54,-4087.02,-6401.33,-2192.86,+752.883,+6766.17
2000-09-01 13:08:00 PDT,+5372.89,-4098.65,-6403.33,-2212.67,+759.161,+6759.99
2000-09-01 13:09:00 PDT,+5378.14,-4098.2,-6407.52,-2219.82,+745.538,+6769.8
2000-09-01 13:10:00 PDT,+5324.43,-4130.47,-6479.65,-2305.85,+724.907,+6720
2000-09-01 13:11:00 PDT,+5285.52,-4165.17,-6499.56,-2383.82,+712.855,+6665.47
2000-09-01 13:12:00 PDT,+5304.68,-4164.72,-6434.38,-2351.76,+736.861,+6658.94
2000-09-01 13:13:00 PDT,+5293.97,-4146.39,-6419.88,-2301,+741.053,+6735.92
2000-09-01 13:14:00 PDT,+5259.92,-4149.27,-6427.42,-2298.99,+731.288,+6737.33
2000-09-01 13:15:00 PDT,+5334.29,-4196.9,-6409.7,-2313.66,+760.949,+6695.12
2000-09-01 13:16:00 PDT,+5306.37,-4189.15,-6387.71,-2276.74,+761.594,+6701.99
2000-09-01 13:17:00 PDT,+5300.05,-4187.29,-6391.31,-2280.31,+756.655,+6701.05
2000-09-01 13:18:00 PDT,+5351.92,-4192.97,-6366.44,-2275.75,+781.725,+6683.93
2000-09-01 13:19:00 PDT,+5317.09,-4158.74,-6369.8,-2236.08,+752.732,+6742.44
2000-09-01 13:20:00 PDT,+5322.5,-4143.84,-6331.54,-2184.57,+759.697,+6764.11
2000-09-01 13:21:00 PDT,+5371.09,-4144.23,-6334.59,-2166.26,+787.47,+6760.74
2000-09-01 13:22:00 PDT,+5341.01,-4149.73,-6404.74,-2201.38,+776.991,+6759.32
2000-09-01 13:23:00 PDT,+5362.44,-4137.85,-6374.01,-2160.14,+787.221,+6780.02
2000-09-01 13:24:00 PDT,+5374.2,-4126.57,-6358.12,-2118.18,+782.858,+6810.76
2000-09-01 13:25:00 PDT,+5256.12,-4131.81,-6506.77,-2178.23,+744.515,+6789.89
2000-09-01 13:26:00 PDT,+5248.28,-4135.19,-6513.41,-2188.08,+747.903,+6779.33
2000-09-01 13:27:00 PDT,+5217.92,-4184.36,-6571.9,-2230.37,+716.661,+6759.72
2000-09-01 13:28:00 PDT,+5229.16,-4231.89,-6618.39,-2281.05,+697.071,+6752.53
2000-09-01 13:29:00 PDT,+5231.79,-4233.73,-6495.84,-2219.12,+722.393,+6739.26
2000-09-01 13:30:00 PDT,+5175.3,-4226.65,-6533.92,-2211.71,+681.607,+6767.98
2000-09-01 13:31:00 PDT,+5270.53,-4292.25,-6490.58,-2210.29,+672.335,+6782.51
2000-09-01 13:32:00 PDT,+5312.45,-4271.47,-6441.65,-2157.34,+688.818,+6809.55
2000-09-01 13:33:00 PDT,+5340.72,-4272.43,-6420.57,-2147.04,+708.48,+6797.54
2000-09-01 13:34:00 PDT,+5270.13,-4277.05,-6463.77,-2183.67,+696.395,+6760.9
2000-09-01 13:35:00 PDT,+5377.45,-4305.68,-6412.82,-2196.75,+754.358,+6714.4
2000-09-01 13:36:00 PDT,+5398.04,-4283.15,-6378.27,-2198.8,+798.026,+6675.68
2000-09-01 13:37:00 PDT,+5345,-4263.84,-6385.06,-2168.17,+774.544,+6705.3
2000-09-01 13:38:00 PDT,+5365.19,-4255.54,-6363.42,-2148.57,+785.991,+6722.52
2000-09-01 13:39:00 PDT,+5347.76,-4227.85,-6421.09,-2144.06,+755.825,+6773.71
2000-09-01 13:40:00 PDT,+5336.06,-4226.09,-6402.63,-2110.35,+775.008,+6765.56
2000-09-01 13:41:00 PDT,+5313,-4193.54,-6410.08,-2075.19,+735.62,+6836.67
2000-09-01 13:42:00 PDT,+5290.68,-4206.41,-6428.13,-2094.64,+728.126,+6768.4
